Suburb,Rooms,Price,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea
Thornbury,3,898000.0,6.5,3071.0,2.0,2.0,210.0,108.0,2010.0,Darebin
Thornbury,3,1235000.0,6.5,3071.0,3.0,1.0,288.0,133.0,1920.0,Darebin
Thornbury,3,910500.0,6.5,3071.0,2.0,2.0,157.0,144.0,2010.0,Darebin
Thornbury,3,995000.0,6.5,3071.0,1.0,1.0,327.0,96.0,1920.0,Darebin
Thornbury,2,760000.0,6.5,3071.0,1.0,0.0,0.0,75.0,1900.0,Darebin
Thornbury,2,505000.0,6.5,3071.0,1.0,0.0,0.0,80.0,1980.0,Darebin
Thornbury,3,1400000.0,6.5,3071.0,2.0,1.0,417.0,159.0,1920.0,Darebin
Thornbury,3,1200000.0,6.5,3071.0,2.0,2.0,430.0,,,Darebin
Thornbury,3,920000.0,6.5,3071.0,1.0,2.0,410.0,,,Darebin
Thornbury,3,1110000.0,6.5,3071.0,1.0,1.0,562.0,156.0,1950.0,Darebin
Thornbury,3,1200000.0,6.5,3071.0,2.0,1.0,345.0,345.0,1905.0,Darebin
Thornbury,2,560000.0,6.5,3071.0,1.0,2.0,0.0,,,Darebin
Thornbury,2,450000.0,6.5,3071.0,1.0,1.0,0.0,52.0,1970.0,Darebin
Thornbury,3,1190000.0,6.5,3071.0,1.0,0.0,0.0,,,Darebin
Thornbury,3,1020000.0,6.5,3071.0,1.0,1.0,366.0,,,Darebin
Thornbury,3,1245000.0,6.5,3071.0,1.0,1.0,409.0,,,Darebin
Thornbury,2,350000.0,6.5,3071.0,1.0,1.0,0.0,,1960.0,Darebin
Thornbury,2,571750.0,6.5,3071.0,1.0,1.0,0.0,,2012.0,Darebin
Thornbury,2,874000.0,6.5,3071.0,1.0,2.0,333.0,2.0,1985.0,Darebin
Thornbury,3,1427000.0,6.5,3071.0,1.0,1.0,275.0,127.0,1920.0,Darebin
Thornbury,1,295000.0,6.5,3071.0,1.0,1.0,0.0,,,Darebin
Thornbury,1,383000.0,6.5,3071.0,1.0,1.0,0.0,44.0,1965.0,Darebin
Thornbury,2,1164000.0,6.5,3071.0,2.0,0.0,206.0,,,Darebin
Thornbury,1,315000.0,6.5,3071.0,1.0,1.0,0.0,,1970.0,Darebin
Thornbury,1,245000.0,6.5,3071.0,1.0,1.0,0.0,,,Darebin
Thornbury,3,1290000.0,6.5,3071.0,1.0,2.0,435.0,138.0,1920.0,Darebin
Thornbury,2,605000.0,6.5,3071.0,1.0,1.0,133.0,83.0,,Darebin
Thornbury,2,450000.0,6.5,3071.0,1.0,1.0,335.0,59.0,1960.0,Darebin
Thornbury,2,900000.0,6.5,3071.0,1.0,1.0,497.0,,,Darebin
Thornbury,3,1620000.0,6.5,3071.0,2.0,2.0,477.0,,,Darebin
Thornbury,2,438000.0,6.5,3071.0,1.0,1.0,0.0,66.0,1970.0,Darebin
Thornbury,2,1143000.0,6.5,3071.0,1.0,2.0,431.0,,,Darebin
Thornbury,2,925000.0,6.5,3071.0,1.0,1.0,258.0,157.0,,Darebin
Thornbury,3,1250000.0,6.5,3071.0,2.0,3.0,297.0,234.0,2013.0,Darebin
Thornbury,3,1070000.0,6.5,3071.0,2.0,2.0,158.0,140.0,2007.0,Darebin
Thornbury,2,371000.0,6.5,3071.0,1.0,1.0,0.0,,1960.0,Darebin
Thornbury,3,1570000.0,6.5,3071.0,2.0,1.0,377.0,377.0,1920.0,Darebin
Thornbury,2,486000.0,6.5,3071.0,1.0,1.0,0.0,66.0,1960.0,Darebin
Thornbury,3,1100000.0,6.5,3071.0,2.0,2.0,7330.0,,2011.0,Darebin
Thornbury,2,1211000.0,6.5,3071.0,1.0,0.0,302.0,97.0,1915.0,Darebin
Thornbury,2,466000.0,6.5,3071.0,1.0,1.0,909.0,,,Darebin
Thornbury,3,1280000.0,6.5,3071.0,1.0,1.0,253.0,130.0,1910.0,Darebin
Thornbury,4,1478000.0,6.5,3071.0,2.0,0.0,387.0,152.0,1900.0,Darebin
Thornbury,3,1280000.0,6.5,3071.0,2.0,2.0,349.0,,,Darebin
Thornbury,3,1913000.0,6.5,3071.0,2.0,2.0,611.0,212.0,1930.0,Darebin
Thornbury,3,1272000.0,6.5,3071.0,1.0,0.0,297.0,,1920.0,Darebin
Thornbury,2,972000.0,6.5,3071.0,1.0,0.0,229.0,,,Darebin
Thornbury,4,928500.0,6.5,3071.0,2.0,2.0,538.0,150.0,1960.0,Darebin
Thornbury,2,432500.0,6.5,3071.0,1.0,1.0,748.0,56.0,1965.0,Darebin
Thornbury,1,330000.0,6.5,3071.0,1.0,1.0,0.0,40.0,1970.0,Darebin
Thornbury,3,1200000.0,6.5,3071.0,2.0,2.0,349.0,,,Darebin
Thornbury,2,510000.0,6.5,3071.0,1.0,1.0,0.0,,,Darebin
Thornbury,3,1370000.0,6.5,3071.0,2.0,3.0,417.0,153.0,1930.0,Darebin
Thornbury,1,303500.0,6.5,3071.0,1.0,1.0,0.0,41.0,1970.0,Darebin
Thornbury,3,1160000.0,6.5,3071.0,2.0,2.0,644.0,149.0,2001.0,Darebin
Thornbury,2,601000.0,6.5,3071.0,1.0,1.0,82.0,,,Darebin
Thornbury,3,1430000.0,6.5,3071.0,2.0,2.0,365.0,,,Darebin
Thornbury,3,1380000.0,6.5,3071.0,2.0,1.0,359.0,128.0,1920.0,Darebin
Thornbury,3,1200000.0,6.5,3071.0,2.0,1.0,332.0,,,Darebin
Toorak,3,1435000.0,4.6,3142.0,1.0,0.0,889.0,135.0,1943.0,Stonnington
Toorak,1,546000.0,4.6,3142.0,1.0,1.0,1677.0,,,Stonnington
Toorak,3,1635000.0,4.6,3142.0,1.0,2.0,386.0,,,Stonnington
Toorak,2,876000.0,4.6,3142.0,1.0,1.0,649.0,,1935.0,Stonnington
Toorak,2,620000.0,4.6,3142.0,1.0,1.0,1119.0,,2008.0,Stonnington
Toorak,2,1300000.0,4.6,3142.0,1.0,0.0,338.0,,,Stonnington
Toorak,3,1689000.0,4.6,3142.0,1.0,0.0,222.0,118.0,1920.0,Stonnington
Toorak,2,517500.0,4.6,3142.0,1.0,1.0,0.0,,,Stonnington
Toorak,3,1100000.0,4.6,3142.0,2.0,1.0,0.0,126.0,1935.0,Stonnington
Toorak,1,430000.0,4.6,3142.0,1.0,1.0,0.0,,1970.0,Stonnington
Toorak,2,701500.0,4.6,3142.0,1.0,1.0,0.0,,1951.0,Stonnington
Toorak,2,925000.0,4.6,3142.0,2.0,2.0,0.0,109.0,1970.0,Stonnington
Toorak,2,450000.0,4.6,3142.0,1.0,1.0,0.0,62.0,1970.0,Stonnington
Toorak,1,349000.0,4.6,3142.0,1.0,1.0,0.0,38.0,1958.0,Stonnington
Toorak,2,838000.0,4.6,3142.0,1.0,1.0,0.0,,,Stonnington
Toorak,2,380000.0,4.6,3142.0,1.0,1.0,0.0,,,Stonnington
Toorak,1,462800.0,4.6,3142.0,1.0,1.0,0.0,,1970.0,Stonnington
Toorak,2,1450000.0,4.6,3142.0,2.0,2.0,0.0,,,Stonnington
Toorak,3,1635000.0,4.6,3142.0,1.0,0.0,1099.0,,,Stonnington
Toorak,1,345000.0,4.6,3142.0,1.0,1.0,0.0,,,Stonnington
Toorak,2,810000.0,4.6,3142.0,2.0,2.0,0.0,94.0,1980.0,Stonnington
Toorak,1,515501.0,4.6,3142.0,1.0,1.0,0.0,,1970.0,Stonnington
Toorak,1,611000.0,4.6,3142.0,1.0,1.0,0.0,,,Stonnington
Toorak,1,405000.0,4.6,3142.0,1.0,1.0,0.0,,,Stonnington
Toorak,4,2025000.0,4.6,3142.0,2.0,2.0,237.0,,,Stonnington
Toorak,1,541000.0,4.6,3142.0,1.0,1.0,0.0,57.0,1970.0,Stonnington
Toorak,3,1550000.0,4.6,3142.0,2.0,2.0,117.0,214.0,2000.0,Stonnington
Toorak,3,2205000.0,4.6,3142.0,2.0,2.0,0.0,185.0,2014.0,Stonnington
Toorak,2,1100000.0,4.6,3142.0,2.0,2.0,0.0,,,Stonnington
Toorak,2,490000.0,4.6,3142.0,1.0,1.0,0.0,,1970.0,Stonnington
Toorak,3,1300000.0,4.6,3142.0,1.0,1.0,266.0,,,Stonnington
Toorak,3,2050000.0,4.6,3142.0,2.0,2.0,339.0,,,Stonnington
Toorak,5,2170000.0,4.6,3142.0,1.0,0.0,333.0,,,Stonnington
Toorak,3,950000.0,4.6,3142.0,1.0,1.0,57.0,107.0,1960.0,Stonnington
Toorak,2,531000.0,4.6,3142.0,1.0,1.0,0.0,,,Stonnington
Toorak,2,575000.0,4.6,3142.0,1.0,1.0,0.0,,2008.0,Stonnington
Toorak,1,366000.0,4.6,3142.0,1.0,1.0,0.0,35.0,1967.0,Stonnington
Toorak,3,1900000.0,4.6,3142.0,2.0,1.0,268.0,139.0,1900.0,Stonnington
Toorak,2,1210000.0,4.6,3142.0,2.0,2.0,101.0,,,Stonnington
Toorak,2,540000.0,4.6,3142.0,1.0,1.0,0.0,,,Stonnington
Toorak,2,857000.0,4.6,3142.0,0.0,0.0,0.0,,,Stonnington
Toorak,2,1900000.0,4.6,3142.0,2.0,0.0,218.0,,,Stonnington
Toorak,2,690000.0,4.6,3142.0,1.0,1.0,0.0,83.0,1960.0,Stonnington
Toorak,2,2100000.0,4.6,3142.0,2.0,3.0,457.0,,,Stonnington
Toorak,1,460000.0,4.6,3142.0,1.0,1.0,0.0,7.0,,Stonnington
Toorak,2,1400000.0,4.6,3142.0,2.0,2.0,2927.0,,,Stonnington
Toorak,2,511000.0,4.6,3142.0,1.0,2.0,0.0,68.0,1970.0,Stonnington
Toorak,2,645000.0,4.6,3142.0,1.0,1.0,0.0,,,Stonnington
Toorak,3,910000.0,4.6,3142.0,2.0,2.0,0.0,136.0,1980.0,Stonnington
Toorak,3,2250000.0,4.6,3142.0,3.0,2.0,575.0,205.0,1930.0,Stonnington
Toorak,2,525000.0,4.6,3142.0,1.0,1.0,0.0,82.0,1950.0,Stonnington
Toorak,2,866000.0,4.6,3142.0,0.0,0.0,0.0,,,Stonnington
Toorak,3,1170000.0,4.6,3142.0,1.0,1.0,405.0,,,Stonnington
Toorak,2,920000.0,4.6,3142.0,1.0,1.0,0.0,,1930.0,Stonnington
Viewbank,4,910000.0,13.8,3084.0,2.0,2.0,626.0,,,Banyule
Viewbank,3,960000.0,13.8,3084.0,2.0,2.0,656.0,183.0,1990.0,Banyule
Viewbank,2,556000.0,13.8,3084.0,1.0,1.0,195.0,,1995.0,Banyule
Viewbank,4,1010000.0,13.8,3084.0,3.0,2.0,669.0,163.0,1960.0,Banyule
Viewbank,3,880000.0,13.8,3084.0,2.0,4.0,704.0,167.0,1970.0,Banyule
Viewbank,4,920250.0,13.8,3084.0,2.0,2.0,558.0,,,Banyule
Viewbank,4,1080000.0,13.8,3084.0,1.0,2.0,676.0,,,Banyule
Viewbank,3,770000.0,13.8,3084.0,2.0,2.0,577.0,135.0,1970.0,Banyule
Viewbank,4,730000.0,13.8,3084.0,1.0,1.0,865.0,172.0,1960.0,Banyule
Viewbank,3,820000.0,13.8,3084.0,2.0,2.0,555.0,,,Banyule
Viewbank,4,1102500.0,13.8,3084.0,2.0,1.0,659.0,189.0,,Banyule
Viewbank,4,1005000.0,13.8,3084.0,2.0,1.0,696.0,183.0,1950.0,Banyule
Viewbank,2,555000.0,13.8,3084.0,1.0,2.0,197.0,90.0,1980.0,Banyule
Viewbank,2,546000.0,13.8,3084.0,1.0,1.0,177.0,100.0,1975.0,Banyule
Viewbank,3,765000.0,13.8,3084.0,1.0,2.0,608.0,138.0,1975.0,Banyule
Viewbank,3,920000.0,13.8,3084.0,2.0,2.0,834.0,143.0,1975.0,Banyule
Viewbank,5,895000.0,13.8,3084.0,3.0,2.0,648.0,,,Banyule
Viewbank,3,775000.0,13.8,3084.0,3.0,2.0,586.0,,,Banyule
Viewbank,3,440000.0,13.8,3084.0,1.0,1.0,416.0,,,Banyule
Viewbank,4,1042500.0,13.8,3084.0,2.0,2.0,648.0,,,Banyule
Viewbank,5,1025000.0,13.8,3084.0,3.0,2.0,531.0,233.0,1978.0,Banyule
Viewbank,4,940000.0,13.8,3084.0,3.0,2.0,574.0,,,Banyule
Viewbank,4,895000.0,13.8,3084.0,2.0,2.0,700.0,18.0,1980.0,Banyule
Viewbank,3,820000.0,13.8,3084.0,2.0,2.0,628.0,177.0,1960.0,Banyule
Viewbank,3,870000.0,13.8,3084.0,1.0,2.0,698.0,137.0,1960.0,Banyule
Viewbank,4,1085000.0,13.8,3084.0,3.0,2.0,599.0,,,Banyule
Viewbank,3,915000.0,13.8,3084.0,2.0,2.0,769.0,,,Banyule
Viewbank,4,1050000.0,13.8,3084.0,2.0,2.0,660.0,202.0,1977.0,Banyule
Watsonia,3,660000.0,14.9,3087.0,1.0,0.0,583.0,124.0,1970.0,Banyule
Watsonia,3,581000.0,14.9,3087.0,2.0,2.0,567.0,100.0,1970.0,Banyule
Watsonia,3,1000000.0,14.9,3087.0,2.0,2.0,739.0,,,Banyule
Watsonia,3,785000.0,14.9,3087.0,1.0,2.0,0.0,,,Banyule
Watsonia,3,600000.0,14.9,3087.0,1.0,1.0,605.0,129.0,1970.0,Banyule
Watsonia,3,690000.0,14.9,3087.0,2.0,1.0,308.0,129.0,2015.0,Banyule
Watsonia,3,582000.0,14.9,3087.0,1.0,0.0,302.0,90.0,1950.0,Banyule
Watsonia,3,740000.0,14.9,3087.0,1.0,1.0,591.0,104.0,1960.0,Banyule
Watsonia,3,671000.0,14.9,3087.0,2.0,2.0,280.0,163.0,2002.0,Banyule
Watsonia,3,741000.0,14.9,3087.0,1.0,1.0,671.0,103.0,1960.0,Banyule
Watsonia,4,706000.0,14.9,3087.0,1.0,2.0,581.0,,,Banyule
Watsonia,3,725000.0,14.9,3087.0,1.0,1.0,545.0,,,Banyule
Watsonia,3,808000.0,14.9,3087.0,2.0,2.0,265.0,260.0,,Banyule
Watsonia,3,711000.0,14.9,3087.0,1.0,2.0,658.0,,,Banyule
Watsonia,3,537000.0,14.9,3087.0,1.0,2.0,327.0,95.0,1960.0,Banyule
Watsonia,3,1040000.0,14.9,3087.0,2.0,1.0,903.0,131.0,1950.0,Banyule
Watsonia,4,1171000.0,14.9,3087.0,3.0,2.0,670.0,325.0,2010.0,Banyule
Watsonia,2,662000.0,14.9,3087.0,1.0,2.0,605.0,114.0,1960.0,Banyule
Watsonia,3,800000.0,14.9,3087.0,2.0,2.0,595.0,,2000.0,Banyule
Watsonia,3,922000.0,14.9,3087.0,1.0,2.0,798.0,153.0,1960.0,Banyule
Watsonia,2,485000.0,14.9,3087.0,1.0,1.0,184.0,,,Banyule
Watsonia,3,860500.0,14.9,3087.0,2.0,0.0,767.0,147.0,1960.0,Banyule
Watsonia,3,702000.0,14.9,3087.0,1.0,1.0,604.0,97.0,1970.0,Banyule
Watsonia,3,627500.0,14.9,3087.0,1.0,1.0,319.0,96.0,2000.0,Banyule
Watsonia,3,632000.0,14.9,3087.0,1.0,2.0,650.0,,,Banyule
Watsonia,3,601000.0,14.9,3087.0,1.0,1.0,653.0,,,Banyule
Watsonia,3,549000.0,14.9,3087.0,1.0,1.0,0.0,89.0,1980.0,Banyule
Watsonia,2,342500.0,14.9,3087.0,1.0,1.0,0.0,,,Banyule
Watsonia,2,701000.0,14.9,3087.0,1.0,2.0,762.0,98.0,1970.0,Banyule
Watsonia,3,645000.0,14.9,3087.0,1.0,1.0,355.0,111.0,1966.0,Banyule
Watsonia,3,838000.0,14.9,3087.0,1.0,2.0,828.0,,,Banyule
West Melbourne,3,1010000.0,1.9,3003.0,3.0,2.0,0.0,132.0,1940.0,Melbourne
West Melbourne,3,650000.0,1.9,3003.0,2.0,1.0,0.0,,,Melbourne
West Melbourne,3,1260000.0,1.9,3003.0,3.0,2.0,506.0,195.0,2000.0,Melbourne
West Melbourne,1,460000.0,1.9,3003.0,1.0,1.0,0.0,52.0,2000.0,Melbourne
West Melbourne,2,800000.0,1.9,3003.0,2.0,2.0,54.0,89.0,2006.0,Melbourne
West Melbourne,1,550000.0,1.9,3003.0,1.0,1.0,0.0,207.0,1930.0,Melbourne
West Melbourne,3,660000.0,1.9,3003.0,2.0,1.0,0.0,100.0,1998.0,Melbourne
West Melbourne,2,1055000.0,1.9,3003.0,1.0,1.0,0.0,154.0,2009.0,Melbourne
West Melbourne,3,995000.0,1.9,3003.0,1.0,1.0,0.0,153.0,1940.0,Melbourne
West Melbourne,3,1130000.0,1.9,3003.0,2.0,2.0,116.0,,2002.0,Melbourne
West Melbourne,1,443000.0,1.9,3003.0,1.0,1.0,547.0,58.0,1900.0,Melbourne
West Melbourne,3,1120000.0,1.9,3003.0,3.0,1.0,801.0,122.0,2008.0,Melbourne
West Melbourne,1,482000.0,1.9,3003.0,1.0,1.0,0.0,62.0,1930.0,Melbourne
West Melbourne,2,620000.0,1.9,3003.0,1.0,1.0,0.0,83.0,2002.0,Melbourne
West Melbourne,4,2100000.0,1.9,3003.0,1.0,0.0,440.0,,,Melbourne
West Melbourne,3,601000.0,1.9,3003.0,1.0,1.0,0.0,81.0,1996.0,Melbourne
Williamstown,4,1325000.0,8.0,3016.0,2.0,1.0,452.0,,,Hobsons Bay
Williamstown,4,1400000.0,8.0,3016.0,2.0,1.0,320.0,160.0,1950.0,Hobsons Bay
Williamstown,3,1535000.0,8.0,3016.0,1.0,1.0,507.0,186.0,1910.0,Hobsons Bay
Williamstown,3,890000.0,8.0,3016.0,1.0,3.0,0.0,111.0,1980.0,Hobsons Bay
Williamstown,4,1400000.0,8.0,3016.0,2.0,4.0,457.0,,,Hobsons Bay
Williamstown,3,1800000.0,8.0,3016.0,2.0,2.0,332.0,252.0,2006.0,Hobsons Bay
Williamstown,2,1050000.0,8.0,3016.0,1.0,4.0,445.0,148.0,,Hobsons Bay
Williamstown,2,850000.0,8.0,3016.0,1.0,1.0,278.0,,,Hobsons Bay
Williamstown,3,1200000.0,8.0,3016.0,2.0,2.0,315.0,174.0,1990.0,Hobsons Bay
Williamstown,3,1460000.0,8.0,3016.0,1.0,2.0,373.0,107.0,1970.0,Hobsons Bay
Williamstown,1,310000.0,8.0,3016.0,1.0,1.0,0.0,58.0,1968.0,Hobsons Bay
Williamstown,3,1200000.0,8.0,3016.0,2.0,2.0,348.0,200.0,1997.0,Hobsons Bay
Williamstown,3,1560000.0,8.0,3016.0,2.0,2.0,310.0,179.0,2005.0,Hobsons Bay
Williamstown,3,1575000.0,8.0,3016.0,2.0,3.0,430.0,215.0,1996.0,Hobsons Bay
Williamstown,2,830000.0,8.0,3016.0,1.0,1.0,84.0,110.0,1980.0,Hobsons Bay
Williamstown,2,830000.0,8.0,3016.0,1.0,0.0,56.0,,,Hobsons Bay
Williamstown,4,1085000.0,8.0,3016.0,1.0,2.0,458.0,,,Hobsons Bay
Williamstown,4,1815000.0,8.0,3016.0,3.0,2.0,321.0,287.0,,Hobsons Bay
Williamstown,3,1470000.0,8.0,3016.0,2.0,1.0,364.0,93.0,1970.0,Hobsons Bay
Williamstown,4,2230000.0,8.0,3016.0,2.0,2.0,782.0,212.0,1900.0,Hobsons Bay
Williamstown,3,1460000.0,8.0,3016.0,2.0,2.0,506.0,180.0,2010.0,Hobsons Bay
Williamstown,5,1410000.0,8.0,3016.0,2.0,2.0,195.0,260.0,,Hobsons Bay
Williamstown,2,940000.0,8.0,3016.0,1.0,0.0,166.0,,1986.0,Hobsons Bay
Williamstown,4,1900000.0,8.0,3016.0,3.0,2.0,321.0,287.0,,Hobsons Bay
Williamstown,4,1330000.0,8.0,3016.0,3.0,2.0,217.0,266.0,2003.0,Hobsons Bay
Williamstown,3,1010000.0,8.0,3016.0,2.0,2.0,250.0,185.0,,Hobsons Bay
Williamstown,3,1010000.0,8.0,3016.0,2.0,2.0,418.0,204.0,1995.0,Hobsons Bay
Williamstown,2,450000.0,8.0,3016.0,1.0,2.0,0.0,,,Hobsons Bay
Williamstown,2,513500.0,8.0,3016.0,1.0,1.0,0.0,72.0,1980.0,Hobsons Bay
Williamstown,2,1000000.0,8.0,3016.0,1.0,0.0,240.0,,,Hobsons Bay
Williamstown,2,415000.0,8.0,3016.0,1.0,1.0,0.0,,,Hobsons Bay
Williamstown,3,906000.0,8.0,3016.0,2.0,2.0,270.0,,,Hobsons Bay
Williamstown,4,1805000.0,8.0,3016.0,2.0,2.0,466.0,160.0,1930.0,Hobsons Bay
Williamstown,4,1126000.0,8.0,3016.0,1.0,1.0,307.0,150.0,1900.0,Hobsons Bay
Williamstown,3,935000.0,8.0,3016.0,2.0,1.0,233.0,194.0,2002.0,Hobsons Bay
Williamstown,2,895000.0,8.0,3016.0,2.0,1.0,193.0,,,Hobsons Bay
Williamstown,2,375000.0,8.0,3016.0,1.0,1.0,0.0,49.0,1970.0,Hobsons Bay
Williamstown,3,1000000.0,8.0,3016.0,1.0,2.0,189.0,,,Hobsons Bay
Williamstown,2,769000.0,8.0,3016.0,1.0,1.0,265.0,,,Hobsons Bay
Williamstown,3,1270000.0,8.0,3016.0,1.0,2.0,470.0,,,Hobsons Bay
Williamstown,4,1172000.0,8.0,3016.0,2.0,2.0,344.0,,,Hobsons Bay
Williamstown,3,1360000.0,8.0,3016.0,1.0,1.0,477.0,,1930.0,Hobsons Bay
Williamstown,4,2050000.0,8.0,3016.0,2.0,2.0,648.0,285.0,2011.0,Hobsons Bay
Williamstown,3,975000.0,8.0,3016.0,2.0,2.0,289.0,158.0,,Hobsons Bay
Williamstown,3,1310000.0,8.0,3016.0,2.0,1.0,185.0,139.0,1900.0,Hobsons Bay
Williamstown,4,830000.0,8.0,3016.0,1.0,2.0,0.0,,,Hobsons Bay
Williamstown,2,491500.0,8.0,3016.0,1.0,1.0,0.0,61.0,1970.0,Hobsons Bay
Williamstown,2,547500.0,8.0,3016.0,1.0,1.0,0.0,60.0,1980.0,Hobsons Bay
Williamstown,3,965000.0,8.0,3016.0,2.0,1.0,151.0,148.0,,Hobsons Bay
Williamstown,3,1262000.0,8.0,3016.0,2.0,2.0,204.0,,,Hobsons Bay
Williamstown,3,1210000.0,8.0,3016.0,1.0,0.0,249.0,85.0,1910.0,Hobsons Bay
Williamstown,2,412000.0,8.0,3016.0,1.0,1.0,0.0,65.0,1980.0,Hobsons Bay
Williamstown,2,1337500.0,8.0,3016.0,1.0,0.0,297.0,,,Hobsons Bay
Williamstown,2,811000.0,8.0,3016.0,1.0,2.0,183.0,,,Hobsons Bay
Williamstown,4,1630000.0,8.0,3016.0,2.0,2.0,265.0,197.0,2010.0,Hobsons Bay
Williamstown,2,920000.0,8.0,3016.0,1.0,1.0,307.0,,,Hobsons Bay
Williamstown,3,960000.0,8.0,3016.0,2.0,1.0,189.0,,1977.0,Hobsons Bay
Williamstown,3,1482500.0,8.0,3016.0,2.0,1.0,506.0,139.0,1910.0,Hobsons Bay
Williamstown,4,1300000.0,8.0,3016.0,2.0,2.0,369.0,250.0,1980.0,Hobsons Bay
Williamstown,4,2255000.0,8.0,3016.0,1.0,3.0,765.0,257.0,1880.0,Hobsons Bay
Williamstown,4,1860000.0,8.0,3016.0,2.0,0.0,199.0,242.0,,Hobsons Bay
Williamstown,3,1710000.0,8.0,3016.0,2.0,1.0,260.0,170.0,2016.0,Hobsons Bay
Williamstown,1,331000.0,8.0,3016.0,1.0,1.0,0.0,,,Hobsons Bay
Williamstown North,2,500000.0,8.9,3016.0,1.0,1.0,53.0,,,Hobsons Bay
Williamstown North,2,400000.0,8.9,3016.0,1.0,1.0,0.0,,1970.0,Hobsons Bay
Williamstown North,5,1410000.0,8.9,3016.0,2.0,5.0,680.0,,,Hobsons Bay
Williamstown North,1,285000.0,8.9,3016.0,1.0,1.0,0.0,,,Hobsons Bay
Williamstown North,2,460000.0,8.9,3016.0,1.0,1.0,0.0,,1979.0,Hobsons Bay
Williamstown North,4,881000.0,8.9,3016.0,1.0,3.0,468.0,139.0,,Hobsons Bay
Williamstown North,2,380000.0,8.9,3016.0,1.0,1.0,0.0,64.0,1960.0,Hobsons Bay
Williamstown North,4,1440000.0,8.9,3016.0,3.0,4.0,672.0,297.0,,Hobsons Bay
Williamstown North,2,367500.0,8.9,3016.0,1.0,1.0,0.0,61.0,1970.0,Hobsons Bay
Williamstown North,3,1225000.0,8.9,3016.0,1.0,1.0,311.0,126.0,1920.0,Hobsons Bay
Windsor,2,580000.0,5.1,3181.0,2.0,1.0,0.0,78.0,2012.0,Port Phillip
Windsor,3,1850000.0,5.1,3181.0,1.0,2.0,361.0,,,Stonnington
Windsor,3,825000.0,5.1,3181.0,1.0,1.0,0.0,,,Stonnington
Windsor,3,2302000.0,5.1,3181.0,1.0,4.0,440.0,144.0,1895.0,Stonnington
Windsor,2,1045000.0,5.1,3181.0,1.0,2.0,118.0,,1993.0,Stonnington
Windsor,4,2050000.0,5.1,3181.0,2.0,1.0,321.0,,,Stonnington
Windsor,2,611000.0,5.1,3181.0,1.0,1.0,598.0,75.0,1940.0,Stonnington
Windsor,2,600000.0,5.1,3181.0,1.0,1.0,1043.0,,,Stonnington
Windsor,2,800000.0,5.1,3181.0,1.0,1.0,0.0,92.0,1930.0,Port Phillip
Windsor,1,275000.0,5.1,3181.0,1.0,1.0,0.0,44.0,1970.0,Port Phillip
Windsor,2,1325000.0,5.1,3181.0,1.0,0.0,153.0,,,Stonnington
Windsor,3,1540000.0,5.1,3181.0,2.0,1.0,138.0,147.0,2000.0,Stonnington
Windsor,3,1370000.0,5.1,3181.0,1.0,2.0,317.0,112.0,1900.0,Port Phillip
Windsor,1,372000.0,5.1,3181.0,1.0,1.0,0.0,,1970.0,Stonnington
Windsor,1,412500.0,5.1,3181.0,1.0,1.0,0.0,,,Stonnington
Windsor,1,452000.0,5.1,3181.0,1.0,1.0,0.0,46.0,1974.0,Stonnington
Windsor,2,450000.0,5.1,3181.0,1.0,1.0,1057.0,,,Stonnington
Windsor,1,300000.0,5.1,3181.0,1.0,1.0,0.0,,2010.0,Port Phillip
Windsor,2,520000.0,5.1,3181.0,1.0,1.0,0.0,,,Stonnington
Windsor,2,650000.0,5.1,3181.0,2.0,1.0,0.0,,,Port Phillip
Windsor,1,501000.0,5.1,3181.0,1.0,1.0,0.0,51.0,2005.0,Port Phillip
Windsor,2,380000.0,5.1,3181.0,1.0,1.0,0.0,71.0,1970.0,Port Phillip
Windsor,2,1177000.0,5.1,3181.0,2.0,2.0,521.0,122.0,2000.0,Stonnington
Windsor,4,1605000.0,5.1,3181.0,1.0,1.0,230.0,,,Stonnington
Windsor,2,600000.0,5.1,3181.0,1.0,1.0,0.0,83.0,1970.0,Port Phillip
Windsor,2,1500000.0,5.1,3181.0,1.0,2.0,0.0,96.0,1928.0,Stonnington
Windsor,3,830000.0,5.1,3181.0,2.0,2.0,0.0,112.0,2000.0,Stonnington
Windsor,2,1200000.0,5.1,3181.0,2.0,1.0,0.0,111.0,2007.0,Port Phillip
Windsor,1,300000.0,5.1,3181.0,1.0,1.0,705.0,,,Stonnington
Windsor,1,400000.0,5.1,3181.0,1.0,1.0,706.0,,,Port Phillip
Windsor,2,623000.0,5.1,3181.0,1.0,1.0,0.0,,1963.0,Port Phillip
Windsor,2,600000.0,5.1,3181.0,1.0,1.0,1452.0,96.0,1970.0,Stonnington
Windsor,2,1325000.0,5.1,3181.0,1.0,0.0,140.0,,,Port Phillip
Windsor,2,518000.0,5.1,3181.0,1.0,1.0,0.0,,,Port Phillip
Windsor,2,1350000.0,5.1,3181.0,1.0,2.0,181.0,,,Stonnington
Windsor,2,650000.0,5.1,3181.0,1.0,1.0,0.0,,2014.0,Port Phillip
Windsor,3,1200000.0,5.1,3181.0,1.0,1.0,116.0,,,Stonnington
Windsor,3,1320000.0,5.1,3181.0,1.0,0.0,365.0,,,Port Phillip
